,0,1,2,3,4,5,6,7
0,36.177068764576305,52.280558153945265,[223.42132472],0.0,0.0,0.0,0.0,9.134110349721452
0,35.558762829460946,28.488786962480358,[133.10872721],0.0,0.0,0.0,0.0,6.782232134339708
0,37.31490768947854,45.884059986721994,[37.65523072],0.0,0.0,0.0,0.0,4.697535646642467
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,61.19657663837891,35.83280739453825,[96.48149184],0.0,0.0,0.0,0.0,9.39116576159227
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,85.8270762138392,3.7577761141012354,[14.64650007],0.0,0.0,0.0,0.0,7.06274543243089
0,52.749902366902575,39.03016472455548,[72.67316937],0.0,0.0,0.0,0.0,6.580593811370126
0,52.897217421371685,42.91883926197694,[147.64146863],0.0,0.0,0.0,0.0,0.0
0,48.503341558125236,14.594303361953413,[27.78300738],0.0,0.0,0.0,0.0,6.857212413686412
0,35.876388408045635,55.90216064265726,[121.39511006],0.0,0.0,0.0,0.0,8.108476069395403
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,74.92054672626895,19.46672932399336,[61.912906],0.0,0.0,0.0,0.0,3.2787116755274623
0,104.13469875625918,36.05996342611925,[45.12295619],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.09477658667723,45.00891302611168,[49.60524498],1.144148105427254,0.0,0.0,0.0,0.0
0,57.403762877166606,42.050498196142584,[23.27625086],0.0,0.0,0.0,0.0,7.537803740070594
0,45.784815357127755,44.303529396062636,[107.1885588],0.0,0.0,0.0,0.0,0.0
0,59.43378880496206,30.314919305370083,[92.15903499],0.0,0.0,0.0,0.0,8.454977338583307
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,79.69907564727269,30.262729261426166,[125.48256378],0.0,0.0,0.0,2.1030931638686536,2.860862624501226
0,26.62234125645933,39.52086279806428,[20.89961624],0.0,0.0,0.0,0.0,8.433025030560339
0,71.51597776930979,25.81529516474341,[42.63435595],0.0,0.0,0.0,0.0,2.5720919000847413
0,49.40569783952624,40.98408070680968,[17.06034601],0.0,0.0,0.0,0.0,0.0
0,104.78691587690578,41.37827687004513,[41.38627444],0.0,0.0,0.0,0.0,0.0
0,43.718817763646626,60.00946472405669,[185.892584],0.0,0.0,0.0,0.0,4.564072679260203
0,73.24161693032272,31.41954053912542,[22.46572568],0.0,0.0,0.0,3.3024586879199287,2.4076056641011943
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,64.9908786875568,49.29778257903313,[94.98622233],0.0,0.0,0.0,5.175317424511044,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,77.75427752318262,40.01560413803189,[203.40784442],0.0,0.0,0.0,0.0,0.0
0,64.32451688042109,32.46232938706615,[138.19550634],0.0,0.0,0.0,0.0,12.674183012016565
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,57.26472992955027,44.167180624321034,[89.72100768],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,61.352452200607935,39.289261495885505,[155.54367761],0.0,0.0,0.0,0.0,4.4573396243449235
0,46.85300256102297,56.7533153907945,[100.76114891],0.0,0.0,0.0,0.0,7.5525783445532495
0,60.11104682698202,54.0473230051055,[54.14644108],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.81742166966556,42.87857813328507,[32.15494851],0.0,0.0,0.0,0.0,10.903911833570616
0,68.09892322065063,16.8008686767132,[13.83829224],0.0,0.0,0.0,0.0,9.963681442563516
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,27.58585123361592,30.88137116119503,[7.36646626],0.0,0.0,0.0,0.0,8.832384682246504
0,53.61260168169482,42.83252501998619,[32.59366851],0.0,0.0,0.0,3.3753252316736355,9.897303192382095
0,16.523869003374273,40.14248473705646,[7.44210869],0.0,0.0,0.0,0.0,13.00505133602173
0,39.39449654399699,22.93249331969123,[14.05875732],0.0,0.0,0.0,0.0,3.9573713526374936
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40.188608066412456,15.788504413683764,[136.63945775],0.0,0.0,0.0,0.0,6.670946356126044
0,82.30866736569524,36.951323615695905,[49.34265831],0.0,0.0,0.0,0.0,0.0
0,51.772934783653085,42.95822186751005,[15.15854291],0.0,0.0,0.0,0.0,7.755075035482925
0,44.17640664754028,37.1570665527893,[21.44375693],0.0,0.0,0.0,0.0,7.905630802880166
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14.055125074017047,31.915517164985264,[0.84018508],0.0,0.0,0.0,0.0,3.1511814852504156
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,69.52530156558181,36.31290783840798,[112.61293966],0.0,0.0,0.0,4.93478651752631,0.0
0,26.968069993243773,31.05693328557792,[72.61758417],0.0,0.0,0.0,0.0,7.933069775339331
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,78.47770601654096,35.16503246676749,[72.18591094],0.0,0.0,0.0,0.0,3.6697131980976763
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,86.02365232760815,44.76283396715679,[177.04670798],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,55.03535581989931,23.306481191057376,[77.36927181],0.0,0.0,0.0,0.0,0.0
0,65.97588966866293,54.027290166840885,[116.3683727],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,49.84864391377948,57.05554452379456,[61.48613311],0.0,0.0,0.0,0.0,5.130150714470764
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.842763373701267,48.631891321677884,[114.16624014],0.0,0.0,0.0,0.0,2.269835438971612
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,63.58943935188779,28.369005242739796,[91.62830584],0.0,0.0,0.0,0.0,13.250267132286854
0,40.04570716534006,15.459373579133471,[17.02761718],0.0,0.0,0.0,0.0,7.734492925858698
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,66.3161363984994,26.762201678765045,[50.54344548],0.0,0.0,0.0,0.0,5.2888989221619855
0,34.523015865623655,25.83833703255252,[30.07667191],0.0,0.0,0.0,0.0,3.9160368528173457
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,41.273730961733186,50.0293302122055,[36.24530001],0.0,0.0,0.0,3.4935224537648835,0.0
0,51.14318737551203,17.956504783557563,[38.15923551],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,53.74497014170974,41.13701513629296,[38.79625055],0.0,0.0,0.0,5.8308185705376445,0.0
0,85.76472215223563,19.100695080580312,[95.28581098],0.0,0.0,0.0,3.6368426129614164,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,54.93041620511697,13.69144446892286,[36.96326707],0.0,0.0,0.0,0.0,15.68956342039997
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,49.251018390408234,17.373970584845374,[9.98399068],0.0,0.0,0.0,0.0,3.873260852672326
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,42.89683830723752,32.08136652313586,[56.35688871],0.0,0.0,0.0,0.0,4.95934178799928
0,34.875401642107356,29.06971997444068,[50.9238555],2.852327557758846,0.0,0.0,0.0,0.9827540981516841
0,16.128010529034434,24.558703168492343,[52.56966918],0.0,0.0,0.0,0.0,8.278631051337335
0,68.38172881436492,34.953506484273056,[61.49259983],0.0,0.0,0.0,0.0,1.7278162420578245
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,67.16248738410911,34.63495795548641,[16.37018268],0.0,0.0,0.0,0.0,2.275488812951054
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,80.48011317887429,40.08902857770353,[67.68701785],0.0,0.0,0.0,0.0,5.739536367791347
0,21.11165286359134,34.476924899575835,[49.40205468],0.0,0.0,0.0,0.0,0.7335127229476126
0,75.48146517561437,37.35828483990789,[178.71732561],0.0,0.0,0.0,3.2997774438808816,0.0
0,65.58963320386964,51.31730639060552,[97.90926594],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,41.950395458993604,54.387457971319954,[36.69641129],0.0,0.0,0.0,6.136154092865804,0.0
0,44.1918020086203,39.846985022685196,[71.74122277],0.0,0.0,0.0,0.0,5.186069895402092
0,79.62088418227705,29.789837611460513,[71.67178331],0.0,0.0,0.0,0.0,0.9848376717943524
0,108.27842611548039,18.90833241301456,[50.24426372],0.0,0.0,0.0,0.0,0.0
0,30.910271620894207,29.25134140804391,[9.08528776],0.0,0.0,0.0,0.0,8.203475804493952
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,66.08190531398724,29.760525820100593,[140.08740132],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,48.81671039808266,32.528561537771004,[52.61970803],0.0,0.0,0.0,0.0,1.50355010880997
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.621461167975646,18.227893328000338,[75.91144275],0.0,0.0,0.0,0.0,3.922730921132826
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,93.87634766450739,32.374890913007874,[141.03557227],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.82297492857854,50.750983702813414,[19.24418458],0.0,0.0,0.0,0.0,7.720239722580267
0,43.4703908517646,38.770313425732084,[21.25200037],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44.94841560106997,41.70297109878022,[8.88252138],0.0,0.0,0.0,0.0,8.45683159672599
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40.613320674299814,19.480321587923505,[36.26598444],0.0,0.0,0.0,0.0,6.797359786352897
0,53.2197758139432,39.725784120926555,[138.40409703],0.0,0.0,0.0,0.0,0.0
0,89.71994360610427,32.93606487762647,[119.42408366],0.0,0.0,0.0,0.0,0.0
0,86.09180835589677,55.96391114845218,[34.03841178],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128.99867518592274,13.750562035059788,[27.5126469],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,48.07650369695848,42.5425712593281,[35.94173051],0.0,0.0,0.0,2.851303664609988,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47.47080089125189,8.713766851281145,[12.01349957],0.0,0.0,0.0,0.0,4.304552054700417
0,39.59114668557778,40.82300997385971,[33.54284542],0.0,0.0,0.0,0.0,4.597792565636496
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,62.783116953206886,42.11877674458479,[14.8879499],0.0,0.0,0.0,0.0,3.019109013431743
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,75.48815150155963,58.57882864475889,[88.07526204],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,73.13166734455541,36.961767853820305,[39.24594958],0.0,0.0,0.0,0.0,6.982646914185026
0,12.826327220270507,28.530932681911693,[6.92843165],0.0,0.0,0.0,0.0,6.42730825273732
0,78.1466548461169,2.9656554975244407,[3.89940689],0.0,0.0,0.0,0.0,4.90276617575262
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,86.63970956160593,18.57723828882009,[87.61948312],0.0,0.0,0.0,0.0,5.114707635405528
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.79752028652174,36.58948451391865,[52.78823341],0.0,0.0,0.0,0.0,7.995972326873818
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,107.37861810105761,40.53765079102807,[65.42339563],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,51.503883637756786,30.738579624227594,[12.98754052],0.0,0.0,0.0,0.0,4.507004558033262
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,51.714287602528884,39.16607129220584,[112.62364674],0.0,0.0,0.0,0.0,3.6037727982450463
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.066533182347513,27.122212597589833,[18.84150722],0.0,0.0,0.0,0.0,3.9781719073773503
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,71.77134610041776,14.301570993100874,[25.78241296],0.0,0.0,0.0,0.0,0.0
0,50.426850205181154,44.46613822599363,[93.72234214],0.0,0.0,0.0,0.0,7.9041249377662615
0,111.5641951922145,32.007096550651816,[58.52059701],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,57.656090890751926,40.67788823675254,[64.21418711],0.0,0.0,0.0,3.18294176639513,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,74.65750023698894,33.82075162518526,[39.84718508],0.0,0.0,0.0,4.534574697939336,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,73.2067322121306,42.98948385879699,[100.90217374],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,50.10741054036153,31.339542862466274,[72.34325952],0.0,0.0,0.0,0.0,5.604087854026988
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40.512603939242666,10.699286000969146,[51.48200655],0.0,0.0,0.0,0.0,4.762526152711747
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,92.36071448033226,39.362491342808866,[46.14779939],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,56.81369893260344,32.96080871337813,[35.99607213],0.0,0.0,0.0,4.1404050610552,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.822344365134402,40.84687604770624,[20.11825992],0.0,0.0,0.0,0.0,6.818293713531251
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,55.185738549906645,36.89586054188489,[82.61739603],0.0,0.0,0.0,0.0,1.5823127885177046
0,78.89707087916685,39.82195172960725,[230.50242475],0.0,0.0,0.0,0.0,3.78182972970402
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,68.22251046164337,28.74589395064672,[104.06724144],0.0,0.0,0.0,2.3015942095873836,0.0
0,36.352183398757525,6.785368846246686,[33.62695433],0.0,0.0,0.0,0.0,0.0
0,36.83801749017819,26.689754124150898,[25.39779005],0.0,0.0,0.0,0.0,7.963997796209326
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.135439553942845,16.674414648854423,[65.47613363],3.414659356132516,0.0,0.0,0.0,6.987630851956969
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.2481977231618,25.009361358022716,[15.21176561],0.0,0.0,0.0,0.0,2.8803972022507622
0,61.23294546933171,45.958921525453704,[142.6614852],0.0,0.0,0.0,0.0,9.131684127615468
0,31.222600790745908,6.286030198893214,[11.16522465],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,52.16014286203326,28.076725034696423,[40.18615975],0.0,0.0,0.0,0.0,11.88900236299455
0,28.968313025367234,13.872832874692488,[37.84520744],0.0,0.0,0.0,0.0,5.187110559114364
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.350196298358597,43.25092099106785,[122.76951204],0.0,0.0,0.0,0.0,10.854454589103458
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,119.13516746262971,25.598082968684444,[96.78917976],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,49.13980336929836,13.60294071544931,[2.9114791],0.0,0.0,0.0,0.0,5.892448078489785
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.98873962059489,13.207351506904756,[21.06503158],0.0,0.0,0.0,0.0,2.6894975559528334
0,45.85410308836191,39.39896799753029,[61.57156344],0.0,0.0,0.0,0.0,3.0553705573674255
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8.214599671243437,34.18982863337962,[0.6336063],0.0,0.0,0.0,0.0,1.123911369168047
0,58.402901718356944,30.021685706141557,[21.31274016],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,77.80463080905544,44.667473208461075,[85.3679018],0.0,0.0,0.0,2.050665018813129,0.0
